,placement,player,archetype,deck_id,deck_cost
0,1,Yatin Patel,Snake-Eye,,
1,2,Michael Owen,Snake-Eye,,
2,3,Leon Raiga,Snake-Eye,,
3,4,Kristian Jones,Purrely,,
4,5,Bean Chen,Fire King,,
5,6,Nathan Kosc,Lightsworn,horus-bystial-lightsworn-496201,$260.21
6,7,Paul Tran,Snake-Eye,,
7,8,Blake Wallace,Tenpai Dragon,,
