,placement,player,archetype,deck_id,deck_cost
0,1,Kamal Crooks,Spright,,
1,2,Zack J,P.U.N.K.,,
2,3,Jameel,Dogmatika,dogmatika-floowandereeze-302731,$57.88
3,4,Donny,Spright,nemeses-spright-302737,$94.84
4,5,Frank Z,Eldlich,adventurer-p-u-n-k-eldlich-302739,$99.35
5,6,<3 unknown Top 8 duelists>,,,
