,placement,player,archetype,deck_id,deck_cost
0,1,Jonas Koschel,Spright,evil-twin-runick-spright-334946,$100.95
1,2,Gabriel Soussi,Spright,,
2,3,Dinh-Kha Bui,Labrynth,labrynth-334216,$145.42
3,4,Sophiane B.,Branded,,
4,5,<4 unknown Top 8 duelists>,,,
