,placement,player,archetype,deck_id,deck_cost
0,1,Zhenghao Shi ,Kashtira,kashtira-328789,$250.27
1,2,Yuqi Lu,Labrynth,labrynth-330061,$176.76
2,3,Ashoka Garin-Michaud,Despia,branded-despia-328884,$70.60
3,4,Joshua Rodriguez ,Spright,melffy-spright-328778,$147.03
4,5,Siris Wang,Superheavy Samurai,vernusylph-superheavy-samurai-328903,$82.47
5,6,Kevin Wang,Labrynth,labrynth-328777,$98.54
6,7,Destyn Weir,Kashtira,,
7,8,Yihao Zhong,Kashtira,,
