,placement,player,archetype,deck_id
0,1,Luke Parkes,Gouki,
1,2,Francesco Simoncelli,Trickstar,
2,3,Alessandro Garanzini,Trickstar,
3,4,Nicolas Mayer,Trickstar,
4,5,Marcello Barberi,Gouki,
5,6,Jake Quinsee,Gouki,
6,7,Robin Bachofner,Gouki,
7,8,Stathis Vastardis,Sky Striker,
8,9,<8 unknown Top 16 duelists>,,
9,10,<16 unknown Top 32 duelists>,,
10,11,<32 unknown Top 64 duelists>,,
