,placement,player,archetype,deck_id
0,1,Viktor Yordanov,Despia,branded-despia-329453
1,2,Spartak Metodiev,Kashtira,
2,3,<unknown duelist>,Superheavy Samurai,
3,4,<unknown duelist>,,
4,5,<4 unknown Top 8 duelists>,,
5,6,Ivaylo Nichev,Salamangreat,
6,7,<unknown duelist>,Despia,
7,8,<unknown duelist>,Despia,
8,9,<unknown duelist>,Dragon Link,
9,10,<unknown duelist>,Gold Pride,
10,11,<unknown duelist>,Superheavy Samurai,
11,12,<unknown duelist>,Superheavy Samurai,
12,13,<unknown duelist>,Mathmech,
