,placement,player,archetype,deck_id,deck_cost
0,1,Landon Oliver,Fire King,azamina-snake-eye-fire-king-536287,$1063.58
1,2,Ryan Yu,Sky Striker,sky-striker-536285,$342.93
2,3,Mario De Micco,Tenpai Dragon,tenpai-dragon-536310,$635.57
3,4,Ryan Carrigan,Labrynth,labrynth-536307,$1090.83
4,5,Rennick Bruno,Yubel,millennium-fiendsmith-kashtira-yubel-537271,$1076.73
5,6,Dominic Couch,Snake-Eye,fiendsmith-azamina-snake-eye-537574,$1041.00
6,7,Jesse Kotton,Fire King,azamina-snake-eye-fire-king-538044,$1135.18
7,8,Christopher LeBlanc,Snake-Eye,azamina-snake-eye-538048,$1137.23
8,9,Harrison Lightman,Snake-Eye,,
9,10,Tom Menzel,Snake-Eye,fiendsmith-azamina-kashtira-snake-eye-538053,$1063.98
10,11,Rico Eichelberger,Snake-Eye,fiendsmith-azamina-kashtira-snake-eye-544323,$1026.80
11,12,Milano Fethu,Fire King,azamina-snake-eye-fire-king-544318,$890.49
12,13,Jose Santiago Torres,Snake-Eye,azamina-snake-eye-538052,$1137.23
13,14,Paulo Roberto Goncalves da Silva,Snake-Eye,,
14,15,Pakawat Pamornsut,Centur-Ion,bystial-centur-ion-536315,$966.12
15,16,Cecilia Graham,Ritual Beast,ritual-beast-536097,$139.05
16,17,Matthew Brissenden,Rescue-ACE,diabellstar-azamina-rescue-ace-536093,$863.61
17,18,Aditya Dharap,Snake-Eye,fiendsmith-azamina-snake-eye-537478,$1004.46
18,19,Clifton Scott Land II,Fire King,azamina-snake-eye-fire-king-537472,$838.14
19,20,Emmad Fajem,Rescue-ACE,diabellstar-azamina-rescue-ace-536094,$1017.70
20,21,Thanh Cong Nguyen,Rescue-ACE,diabellstar-azamina-rescue-ace-536408,$1017.67
21,22,Michael Walters,Yubel,unchained-yubel-536415,$976.05
22,23,Oliver Bilodeau,Exodia,millennium-exodia-536327,$207.29
23,24,Anthony Confletti,Yubel,fiendsmith-yubel-537270,$1038.94
24,25,Julius Schwarzkopf,Plant Link,primite-plant-link-537477,$806.74
25,26,Nelson Federipe,Yubel,fiendsmith-yubel-538567,$1052.35
26,27,Joseph Chou Jr.,Tenpai Dragon,tenpai-dragon-537275,$936.05
27,28,Christopher Novachis,Tenpai Dragon,tenpai-dragon-537454,$985.57
28,29,Michael Thomas,Tenpai Dragon,tenpai-dragon-536163,$933.42
29,30,Connor Norton,Tenpai Dragon,tenpai-dragon-536412,$465.97
30,31,Evan Burlaga ,Snake-Eye,azamina-kashtira-snake-eye-537274,$954.92
31,32,Yang Ling Wu,Yubel,fiendsmith-yubel-536314,$1104.11
