,placement,player,archetype,deck_id,deck_cost
0,1,Jesse Kotton,Fire King,diabellstar-snake-eye-fire-king-442231,$166.31
1,2,Juan Sebastian Andrade,Snake-Eye,diabellstar-snake-eye-442240,$154.37
2,3,Cameron Neal,Fire King,diabellstar-snake-eye-fire-king-442312,$154.64
3,4,Andres David Torres,Despia,branded-despia-442314,$109.14
