,placement,player,archetype,deck_id,deck_cost
0,1,Sini Collects,Spright,melffy-spright-331714,$142.73
1,2,Josh L.,Despia,branded-despia-332829,$125.75
2,3,Dino Spasovski,Mannadium,scareclaw-mannadium-332062,$139.43
3,4,Marshall Stevenson,Labrynth,labrynth-332535,$155.30
4,5,Kieran H.,Purrely,dark-world-purrely-332059,$66.19
5,6,Chris F.,P.U.N.K.,kashtira-p-u-n-k-332060,$217.94
6,7,Sebastian L.,Spright,adventurer-spright-332833,$142.67
7,8,James K.,Kashtira,kashtira-332828,$215.31
