,placement,player,archetype,deck_id,deck_cost
0,1,Dexter Sequeira,Tenpai Dragon,tenpai-dragon-485534,$169.18
1,2,David Ocampo,Vanquish Soul,vanquish-soul-485536,$180.85
2,3,Roberto Pastora,Yubel,unchained-yubel-485539,$238.05
3,4,Paulo Espinales,Voiceless Voice,voiceless-voice-485538,$236.44
4,5,Jeremy Torrez,Despia,bystial-branded-despia-485543,$85.32
5,6,Giovanni Miranda,Snake-Eye,diabellstar-snake-eye-485542,$197.58
6,7,Osman Zapata,Floowandereeze,floowandereeze-485544,$70.67
7,8,Enrique Alvarez,Tenpai Dragon,tenpai-dragon-485546,$158.38
