,placement,player,archetype,deck_id,deck_cost
0,1,Polidecto Correa,P.U.N.K,therion-p-u-n-k-288392,$73.22
1,2,<unknown duelist>,,,
2,3,<2 unknown Top 4 duelists>,,,
3,4,<4 unknown Top 8 duelists>,,,
